timestamp,x,y,z
1489816934.64,-6.85,-0.22,6.8
1489816934.64,-6.82,-0.27,6.72
1489816934.64,-6.74,-0.37,6.84
1489816934.64,-6.8,-0.32,6.83
1489816934.64,-6.79,-0.29,6.87
1489816934.64,-6.79,-0.24,6.9
1489816934.64,-6.82,-0.23,6.91
1489816934.64,-6.81,-0.25,6.84
1489816934.64,-6.84,-0.34,6.9
1489816934.64,-6.88,-0.29,6.82
1489816934.64,-6.97,-0.39,6.82
1489816934.64,-6.98,-0.22,6.84
1489816934.65,-6.9,-0.24,7.0
1489816934.66,-6.83,-0.19,6.98
1489816934.67,-6.83,-0.34,6.8
1489816934.69,-6.87,-0.33,6.88
1489816934.7,-6.87,-0.32,6.84
1489816934.72,-6.91,-0.22,6.79
1489816934.73,-6.93,-0.25,6.76
1489816934.74,-6.96,-0.18,6.8
1489816934.76,-6.94,-0.28,6.9
1489816934.78,-6.9,-0.31,6.8
1489816934.79,-6.91,-0.37,6.85
1489816934.81,-6.97,-0.34,6.89
1489816934.82,-6.96,-0.33,6.9
1489816934.83,-7.11,-0.29,6.98
1489816934.85,-7.11,-0.34,6.92
1489816934.86,-7.08,-0.37,6.87
1489816934.88,-6.97,-0.38,6.84
1489816934.89,-6.92,-0.28,6.89
1489816934.91,-6.68,-0.11,7.07
1489816934.92,-6.56,-0.23,6.56
1489816934.94,-6.9,-0.61,6.69
1489816934.95,-6.9,-0.15,6.7
1489816934.97,-6.96,-0.3,6.73
1489816934.98,-7.01,-0.33,6.89
1489816934.99,-7.06,-0.31,6.98
1489816935.01,-7.02,-0.18,7.03
1489816935.02,-7.11,-0.16,7.09
1489816935.04,-6.99,-0.11,7.12
1489816935.05,-6.99,-0.19,7.08
1489816935.07,-6.92,-0.15,7.05
1489816935.08,-6.83,-0.14,6.93
1489816935.1,-6.83,-0.1,6.91
1489816935.11,-6.9,-0.16,6.84
1489816935.13,-6.89,-0.14,6.74
1489816935.14,-6.94,-0.2,6.71
1489816935.15,-6.93,-0.26,6.76
1489816935.17,-6.84,-0.35,6.87
1489816935.18,-6.73,-0.23,6.93
1489816935.2,-6.74,-0.15,6.92
1489816935.21,-6.76,-0.19,6.9
1489816935.23,-6.81,-0.21,6.9
1489816935.24,-6.83,-0.3,6.92
1489816935.26,-6.8,-0.28,6.97
1489816935.27,-6.77,-0.24,6.99
1489816935.29,-6.68,-0.18,6.91
1489816935.3,-6.66,-0.16,6.86
1489816935.31,-6.63,-0.07,6.8
1489816935.33,-6.59,-0.07,6.77
1489816935.34,-6.32,0.35,7.26
1489816935.36,-6.41,0.21,6.94
1489816935.37,-6.64,0.03,6.94
1489816935.39,-6.76,0.0,6.96
1489816935.4,-6.86,-0.23,6.94
1489816935.42,-6.86,-0.26,6.88
1489816935.43,-6.73,-0.28,6.71
1489816935.44,-6.75,-0.26,6.61
1489816935.46,-6.6,-0.13,6.87
1489816935.47,-6.55,-0.13,6.89
1489816935.49,-6.55,-0.16,6.96
1489816935.5,-6.61,-0.11,7.02
1489816935.52,-6.68,-0.12,7.06
1489816935.53,-6.67,-0.15,6.96
1489816935.55,-6.64,-0.17,6.91
1489816935.56,-6.76,-0.07,6.9
1489816935.58,-6.74,-0.1,6.88
1489816935.59,-6.71,-0.21,6.94
1489816935.6,-6.7,-0.18,6.8
1489816935.62,-6.68,-0.17,6.79
1489816935.63,-6.73,-0.15,6.83
1489816935.65,-6.83,-0.18,6.85
1489816935.66,-6.82,-0.15,6.9
1489816935.68,-6.82,-0.09,7.0
1489816935.69,-6.91,-0.06,7.0
1489816935.71,-6.87,-0.2,6.8
1489816935.72,-7.0,-0.18,6.82
1489816935.74,-6.92,-0.16,6.85
1489816935.75,-6.9,-0.2,6.87
1489816935.76,-6.87,-0.09,6.93
1489816935.78,-6.76,-0.11,6.93
1489816935.79,-6.76,-0.08,6.85
1489816935.81,-6.79,-0.08,6.8
1489816935.82,-6.97,-0.11,6.63
1489816935.84,-7.06,-0.2,6.72
1489816935.85,-7.12,-0.09,6.9
1489816935.87,-7.09,-0.18,6.99
1489816935.88,-7.0,-0.18,7.15
1489816935.9,-6.93,-0.09,7.18
1489816935.91,-6.9,-0.07,7.0
1489816935.92,-6.91,-0.13,6.74
1489816935.94,-6.9,-0.08,6.54
1489816935.95,-6.97,-0.19,6.51
1489816935.97,-7.04,-0.21,6.56
1489816935.98,-7.09,-0.23,6.67
1489816936.0,-7.13,-0.21,6.89
1489816936.01,-7.09,-0.21,6.95
1489816936.03,-7.02,-0.18,7.0
1489816936.04,-7.09,-0.22,6.9
1489816936.05,-7.13,-0.18,6.88
1489816936.07,-7.09,-0.21,6.85
1489816936.08,-7.1,-0.18,6.81
1489816936.1,-7.05,-0.15,6.85
1489816936.11,-7.01,-0.13,6.88
1489816936.13,-7.03,-0.12,6.89
1489816936.14,-7.02,-0.2,6.95
1489816936.16,-6.97,-0.13,7.11
1489816936.17,-6.96,-0.11,7.08
1489816936.19,-6.95,-0.04,7.0
1489816936.2,-7.11,0.0,6.93
1489816936.21,-7.13,-0.02,6.91
1489816936.23,-7.04,0.0,6.96
1489816936.24,-6.83,-0.03,6.97
1489816936.26,-6.69,-0.02,6.79
1489816936.27,-6.6,0.03,6.64
1489816936.29,-6.61,0.02,6.52
1489816936.3,-6.69,-0.03,6.56
1489816936.32,-6.72,-0.03,6.79
1489816936.33,-6.92,-0.18,6.77
1489816936.35,-6.98,-0.19,6.9
1489816936.36,-7.01,-0.09,6.89
1489816936.37,-6.99,-0.02,6.97
1489816936.39,-6.9,0.08,6.99
1489816936.4,-6.74,-0.02,6.89
1489816936.42,-6.67,-0.02,6.88
1489816936.43,-6.64,-0.06,6.9
1489816936.45,-6.69,-0.02,6.82
1489816936.46,-6.76,-0.17,6.76
1489816936.48,-6.8,-0.12,6.79
1489816936.49,-6.85,-0.11,6.82
1489816936.51,-6.84,-0.05,6.87
1489816936.52,-6.83,-0.06,6.81
1489816936.53,-6.74,0.01,7.14
1489816936.55,-6.81,0.0,6.94
1489816936.56,-6.74,0.21,7.07
1489816936.58,-6.7,0.19,7.14
1489816936.59,-6.53,0.19,7.08
1489816936.61,-6.53,0.07,6.9
1489816936.62,-6.64,-0.02,6.69
1489816936.64,-6.62,-0.04,6.76
1489816936.65,-6.71,-0.02,6.87
1489816936.66,-6.73,0.02,6.96
1489816936.68,-6.74,0.01,7.04
1489816936.69,-6.76,0.03,6.96
1489816936.71,-6.75,0.07,7.02
1489816936.72,-6.74,-0.0,7.01
1489816936.74,-6.78,0.01,6.97
1489816936.75,-6.8,0.01,6.98
1489816936.77,-6.83,-0.01,6.9
1489816936.78,-6.89,-0.02,6.92
1489816936.8,-6.85,-0.05,6.82
1489816936.81,-6.75,-0.18,6.97
1489816936.83,-6.62,-0.12,7.12
1489816936.84,-6.62,0.36,7.66
1489816936.85,-6.75,-0.07,7.27
1489816936.87,-6.89,0.15,7.11
1489816936.88,-7.12,-0.28,7.14
1489816936.9,-7.04,-0.41,6.42
1489816936.91,-6.61,-0.16,6.23
1489816936.93,-6.52,-0.05,6.47
1489816936.94,-6.67,0.07,6.82
1489816936.96,-6.62,0.22,7.38
1489816936.97,-6.75,0.09,7.55
1489816936.98,-6.69,0.17,7.38
1489816937.0,-6.64,0.07,6.9
1489816937.01,-6.67,-0.07,6.75
1489816937.03,-6.75,-0.1,6.95
1489816937.04,-6.96,-0.07,7.19
1489816937.06,-6.96,-0.1,7.1
1489816937.07,-6.77,0.11,7.08
1489816937.09,-6.75,0.18,7.14
1489816937.1,-6.76,-0.18,6.9
1489816937.12,-6.63,0.0,6.83
1489816937.13,-6.64,-0.11,6.95
1489816937.14,-6.52,-0.08,7.03
1489816937.16,-6.41,0.07,6.99
1489816937.17,-6.72,0.01,7.06
1489816937.19,-6.87,-0.1,7.15
1489816937.2,-6.85,-0.03,7.14
1489816937.22,-6.85,-0.15,7.08
1489816937.23,-6.77,0.0,7.1
1489816937.25,-6.73,-0.01,7.08
1489816937.26,-6.58,0.04,7.04
1489816937.28,-6.46,0.09,7.09
1489816937.29,-6.4,0.09,7.0
1489816937.3,-6.52,-0.01,7.0
1489816937.32,-6.59,0.01,7.04
1489816937.33,-6.63,0.03,7.06
1489816937.35,-6.68,0.07,7.16
1489816937.36,-6.75,0.05,7.22
1489816937.38,-6.76,0.14,7.21
1489816937.39,-6.71,0.17,7.25
1489816937.41,-6.67,0.16,7.17
1489816937.42,-6.52,0.07,6.97
1489816937.44,-6.5,0.02,6.92
1489816937.45,-6.6,0.08,6.98
1489816937.46,-6.53,0.06,6.97
1489816937.48,-6.47,0.06,7.13
1489816937.49,-6.68,0.13,7.31
1489816937.51,-6.74,0.04,7.44
1489816937.52,-6.72,0.0,7.13
1489816937.54,-6.61,-0.01,7.0
1489816937.55,-6.55,0.05,7.0
1489816937.57,-6.49,0.05,7.2
1489816937.58,-6.42,0.15,7.18
1489816937.6,-6.6,0.11,7.17
1489816937.61,-6.63,0.09,7.22
1489816937.62,-6.56,0.04,7.21
1489816937.64,-6.53,0.11,7.35
1489816937.65,-6.38,0.14,7.19
1489816937.67,-6.44,0.13,7.17
1489816937.68,-6.47,0.05,7.14
1489816937.7,-6.46,0.11,7.14
1489816937.71,-6.54,0.15,7.08
1489816937.73,-6.55,0.24,7.18
1489816937.74,-6.55,0.24,7.32
1489816937.76,-6.57,0.25,7.41
1489816937.77,-6.6,0.26,7.27
1489816937.78,-6.49,0.23,7.33
1489816937.8,-6.39,0.34,7.37
1489816937.81,-6.42,0.27,7.16
1489816937.83,-6.41,0.17,7.04
1489816937.84,-6.45,0.05,6.91
1489816937.86,-6.45,-0.01,6.99
1489816937.87,-6.51,0.05,7.18
1489816937.89,-6.48,0.14,7.4
1489816937.9,-6.41,0.27,7.54
1489816937.91,-6.44,0.27,7.61
1489816937.93,-6.53,0.21,7.43
1489816937.94,-6.52,0.24,7.29
1489816937.96,-6.52,0.18,7.15
1489816937.97,-6.48,0.24,7.12
1489816937.99,-6.35,0.27,7.12
1489816938.0,-6.44,0.3,7.18
1489816938.02,-6.43,0.27,7.26
1489816938.03,-6.5,0.24,7.28
1489816938.05,-6.58,0.19,7.31
1489816938.06,-6.6,0.19,7.28
1489816938.07,-6.51,0.11,7.18
1489816938.09,-6.54,0.12,7.33
1489816938.1,-6.52,0.16,7.48
1489816938.12,-6.51,0.23,7.54
1489816938.13,-6.39,0.29,7.54
1489816938.15,-6.41,0.4,7.47
1489816938.16,-6.37,0.39,7.31
1489816938.18,-6.36,0.3,7.02
1489816938.19,-6.35,0.15,6.89
1489816938.21,-6.21,0.13,7.01
1489816938.22,-6.24,0.32,7.47
1489816938.23,-6.29,0.43,7.47
1489816938.25,-6.36,0.38,7.39
1489816938.26,-6.34,0.34,7.4
1489816938.28,-6.33,0.41,7.47
1489816938.29,-6.32,0.43,7.6
1489816938.31,-6.27,0.24,7.56
1489816938.32,-6.26,0.36,7.33
1489816938.34,-6.13,0.38,7.12
1489816938.35,-6.23,0.23,7.04
1489816938.36,-6.21,0.31,7.11
1489816938.38,-6.22,0.26,7.18
1489816938.39,-6.28,0.3,7.35
1489816938.41,-6.39,0.31,7.43
1489816938.42,-6.37,0.28,7.39
1489816938.44,-6.18,0.35,7.56
1489816938.45,-6.11,0.41,7.52
1489816938.47,-6.14,0.29,7.25
1489816938.48,-6.27,0.12,7.02
1489816938.5,-6.29,0.05,7.04
1489816938.51,-6.25,0.2,7.16
1489816938.53,-6.26,0.25,7.35
1489816938.54,-6.22,0.35,7.54
1489816938.55,-6.26,0.35,7.51
1489816938.57,-6.32,0.39,7.53
1489816938.58,-6.23,0.48,7.47
1489816938.6,-6.24,0.42,7.41
1489816938.61,-6.37,0.39,7.28
1489816938.63,-6.43,0.31,7.31
1489816938.64,-6.51,0.37,7.31
1489816938.66,-6.39,0.45,7.45
1489816938.67,-6.45,0.58,7.48
1489816938.68,-6.39,0.57,7.57
1489816938.7,-6.45,0.57,7.58
1489816938.71,-6.43,0.51,7.49
1489816938.73,-6.39,0.32,7.2
1489816938.74,-6.37,0.29,7.08
1489816938.76,-6.34,0.3,7.16
1489816938.77,-6.33,0.3,7.35
1489816938.79,-6.39,0.28,7.43
1489816938.8,-6.4,0.29,7.59
1489816938.82,-6.44,0.28,7.5
1489816938.83,-6.55,0.2,7.33
1489816938.84,-6.36,0.16,7.17
1489816938.86,-6.35,0.28,7.19
1489816938.87,-6.3,0.3,7.42
1489816938.89,-6.38,0.34,7.46
1489816938.9,-6.43,0.32,7.28
1489816938.92,-6.5,0.24,7.29
1489816938.93,-6.42,0.36,7.44
1489816938.95,-6.35,0.34,7.43
1489816938.96,-6.34,0.34,7.31
1489816938.98,-6.38,0.31,7.35
1489816938.99,-6.32,0.33,7.26
1489816939.0,-6.26,0.36,7.32
1489816939.02,-6.31,0.39,7.37
1489816939.03,-6.32,0.39,7.39
1489816939.05,-6.34,0.45,7.36
1489816939.06,-6.47,0.39,7.37
1489816939.08,-6.42,0.34,7.36
1489816939.09,-6.35,0.38,7.39
1489816939.11,-6.23,0.43,7.47
1489816939.12,-6.28,0.42,7.33
1489816939.14,-6.24,0.34,7.18
1489816939.15,-6.32,0.27,7.18
1489816939.16,-6.4,0.27,7.38
1489816939.18,-6.4,0.3,7.47
1489816939.19,-6.35,0.35,7.48
1489816939.21,-6.43,0.32,7.46
1489816939.22,-6.37,0.35,7.39
1489816939.24,-6.38,0.34,7.33
1489816939.25,-6.31,0.32,7.23
1489816939.27,-6.29,0.32,7.28
1489816939.28,-6.37,0.29,7.34
1489816939.29,-6.36,0.27,7.36
1489816939.31,-6.36,0.41,7.43
1489816939.32,-6.31,0.53,7.47
1489816939.34,-6.33,0.46,7.41
1489816939.35,-6.34,0.38,7.39
1489816939.37,-6.34,0.39,7.35
1489816939.39,-6.33,0.38,7.26
1489816939.4,-6.27,0.39,7.36
1489816939.41,-6.28,0.39,7.62
1489816939.43,-6.34,0.38,7.66
1489816939.44,-6.39,0.37,7.41
1489816939.45,-6.22,0.26,7.19
1489816939.47,-6.23,0.34,7.13
1489816939.48,-6.24,0.32,7.37
1489816939.5,-6.35,0.39,7.49
1489816939.51,-6.41,0.4,7.51
1489816939.53,-6.45,0.36,7.42
1489816939.54,-6.37,0.44,7.29
1489816939.56,-6.34,0.54,7.22
1489816939.57,-6.33,0.47,7.37
1489816939.59,-6.27,0.32,7.38
1489816939.6,-6.22,0.26,7.36
1489816939.61,-6.26,0.22,7.4
1489816939.63,-6.26,0.3,7.38
1489816939.64,-6.28,0.32,7.37
1489816939.66,-6.38,0.3,7.41
1489816939.67,-6.36,0.34,7.48
1489816939.69,-6.37,0.23,7.43
1489816939.7,-6.33,0.35,7.42
1489816939.72,-6.2,0.42,7.48
1489816939.73,-6.15,0.46,7.28
1489816939.75,-6.22,0.35,7.08
1489816939.76,-6.35,0.38,7.21
1489816939.77,-6.42,0.46,7.56
1489816939.79,-6.43,0.47,7.63
1489816939.8,-6.35,0.48,7.57
1489816939.82,-6.22,0.48,7.52
1489816939.84,-6.24,0.46,7.43
1489816939.85,-6.22,0.42,7.2
1489816939.86,-6.22,0.42,7.17
1489816939.88,-6.22,0.42,7.25
1489816939.89,-6.31,0.39,7.41
1489816939.9,-6.29,0.42,7.44
1489816939.92,-6.3,0.43,7.54
1489816939.93,-6.25,0.4,7.52
1489816939.95,-6.27,0.37,7.36
1489816939.96,-6.31,0.25,7.33
1489816939.98,-6.33,0.36,7.45
1489816939.99,-6.32,0.37,7.48
1489816940.01,-6.3,0.34,7.35
1489816940.02,-6.37,0.36,7.47
1489816940.04,-6.29,0.35,7.5
