timestamp,x,y,z
1489874777.87,-702.0,-42.0,734.0
1489874777.87,-698.0,-44.0,734.0
1489874777.87,-701.0,-43.0,728.0
1489874777.87,-699.0,-44.0,733.0
1489874777.87,-699.0,-41.0,730.0
1489874777.87,-698.0,-41.0,730.0
1489874777.87,-699.0,-45.0,728.0
1489874777.87,-702.0,-42.0,731.0
1489874777.87,-707.0,-43.0,735.0
1489874777.87,-702.0,-42.0,732.0
1489874777.87,-704.0,-41.0,734.0
1489874777.87,-705.0,-41.0,738.0
1489874777.87,-703.0,-40.0,737.0
1489874777.87,-702.0,-42.0,737.0
1489874777.87,-704.0,-43.0,737.0
1489874777.87,-699.0,-41.0,735.0
1489874777.87,-699.0,-41.0,738.0
1489874777.87,-697.0,-43.0,738.0
1489874777.87,-699.0,-42.0,737.0
1489874777.87,-702.0,-40.0,733.0
1489874777.87,-701.0,-39.0,736.0
1489874777.87,-701.0,-40.0,731.0
1489874777.87,-700.0,-44.0,735.0
1489874777.87,-698.0,-39.0,732.0
1489874777.87,-701.0,-40.0,732.0
1489874777.87,-705.0,-42.0,734.0
1489874777.87,-701.0,-40.0,734.0
1489874777.87,-704.0,-39.0,740.0
1489874777.87,-699.0,-43.0,737.0
1489874777.87,-697.0,-42.0,736.0
1489874777.87,-701.0,-42.0,738.0
1489874777.87,-697.0,-43.0,734.0
1489874777.87,-697.0,-39.0,731.0
1489874777.87,-700.0,-42.0,734.0
1489874777.87,-695.0,-39.0,727.0
1489874777.87,-700.0,-38.0,730.0
1489874777.87,-700.0,-36.0,734.0
1489874777.87,-700.0,-38.0,737.0
1489874777.87,-702.0,-36.0,736.0
1489874777.87,-702.0,-38.0,739.0
1489874777.87,-701.0,-41.0,738.0
1489874777.87,-700.0,-35.0,735.0
1489874777.87,-700.0,-36.0,741.0
1489874777.87,-700.0,-39.0,740.0
1489874777.87,-699.0,-40.0,736.0
1489874777.87,-699.0,-38.0,741.0
1489874777.87,-703.0,-40.0,737.0
1489874777.87,-697.0,-41.0,739.0
1489874777.87,-698.0,-40.0,738.0
1489874777.87,-699.0,-41.0,740.0
1489874777.87,-696.0,-39.0,740.0
1489874777.87,-696.0,-38.0,741.0
1489874777.87,-697.0,-40.0,740.0
1489874777.87,-696.0,-41.0,739.0
1489874777.87,-697.0,-41.0,742.0
1489874777.87,-699.0,-38.0,742.0
1489874777.87,-697.0,-40.0,739.0
1489874777.87,-701.0,-38.0,741.0
1489874777.87,-698.0,-36.0,741.0
1489874777.87,-703.0,-38.0,737.0
1489874777.87,-697.0,-37.0,741.0
1489874777.87,-700.0,-35.0,744.0
1489874777.87,-699.0,-36.0,740.0
1489874777.87,-698.0,-32.0,749.0
1489874777.87,-697.0,-33.0,744.0
1489874777.88,-696.0,-33.0,740.0
1489874777.88,-692.0,-33.0,743.0
1489874777.88,-694.0,-35.0,739.0
1489874777.88,-693.0,-35.0,736.0
1489874777.88,-693.0,-36.0,739.0
1489874777.88,-690.0,-39.0,734.0
1489874777.88,-690.0,-33.0,738.0
1489874777.88,-691.0,-37.0,734.0
1489874777.88,-696.0,-32.0,738.0
1489874777.88,-695.0,-33.0,739.0
1489874777.88,-695.0,-35.0,735.0
1489874777.88,-691.0,-34.0,736.0
1489874777.88,-693.0,-33.0,739.0
1489874777.88,-693.0,-34.0,743.0
1489874777.88,-695.0,-38.0,737.0
1489874777.88,-691.0,-35.0,737.0
1489874777.88,-693.0,-32.0,736.0
1489874777.88,-694.0,-36.0,741.0
1489874777.88,-690.0,-31.0,742.0
1489874777.88,-687.0,-33.0,736.0
1489874777.88,-688.0,-31.0,740.0
1489874777.88,-689.0,-35.0,745.0
1489874777.88,-687.0,-32.0,743.0
1489874777.88,-689.0,-33.0,744.0
1489874777.88,-691.0,-37.0,742.0
1489874777.88,-697.0,-34.0,737.0
1489874777.88,-696.0,-31.0,742.0
1489874777.88,-705.0,-35.0,737.0
1489874777.88,-706.0,-27.0,741.0
1489874777.88,-710.0,-27.0,749.0
1489874777.88,-710.0,-22.0,757.0
1489874777.88,-711.0,-22.0,756.0
1489874777.88,-705.0,-21.0,760.0
1489874777.88,-700.0,-21.0,756.0
1489874777.88,-693.0,-26.0,755.0
1489874777.88,-687.0,-32.0,746.0
1489874777.88,-684.0,-32.0,750.0
1489874777.88,-671.0,-30.0,744.0
1489874777.88,-667.0,-26.0,742.0
1489874777.88,-665.0,-24.0,737.0
1489874777.88,-663.0,-25.0,734.0
1489874777.88,-665.0,-30.0,735.0
1489874777.88,-670.0,-29.0,729.0
1489874777.88,-674.0,-32.0,732.0
1489874777.88,-677.0,-30.0,733.0
1489874777.88,-684.0,-31.0,729.0
1489874777.88,-685.0,-34.0,738.0
1489874777.88,-688.0,-35.0,735.0
1489874777.88,-692.0,-30.0,743.0
1489874777.88,-693.0,-32.0,741.0
1489874777.88,-693.0,-32.0,746.0
1489874777.88,-695.0,-29.0,743.0
1489874777.88,-690.0,-25.0,756.0
1489874777.88,-694.0,-23.0,747.0
1489874777.88,-692.0,-24.0,749.0
1489874777.88,-688.0,-21.0,754.0
1489874777.88,-686.0,-20.0,752.0
1489874777.88,-690.0,-21.0,758.0
1489874777.88,-690.0,-22.0,750.0
1489874777.88,-692.0,-17.0,766.0
1489874777.88,-696.0,-24.0,758.0
1489874777.88,-691.0,-22.0,755.0
1489874777.88,-693.0,-26.0,752.0
1489874777.88,-688.0,-22.0,751.0
1489874777.88,-692.0,-24.0,751.0
1489874777.88,-693.0,-27.0,748.0
1489874777.88,-689.0,-25.0,751.0
1489874777.88,-693.0,-23.0,752.0
1489874777.88,-688.0,-24.0,751.0
1489874777.88,-694.0,-24.0,767.0
1489874777.88,-689.0,-21.0,750.0
1489874777.88,-686.0,-19.0,749.0
1489874777.88,-685.0,-26.0,748.0
1489874777.88,-682.0,-21.0,743.0
1489874777.88,-677.0,-24.0,749.0
1489874777.88,-680.0,-23.0,744.0
1489874777.88,-676.0,-21.0,745.0
1489874777.88,-676.0,-21.0,751.0
1489874777.88,-672.0,-25.0,746.0
1489874777.88,-677.0,-29.0,740.0
1489874777.88,-677.0,-30.0,743.0
1489874777.88,-673.0,-29.0,742.0
1489874777.88,-670.0,-20.0,739.0
1489874777.88,-668.0,-16.0,740.0
1489874777.88,-669.0,-14.0,743.0
1489874777.88,-671.0,-15.0,745.0
1489874777.88,-668.0,-19.0,746.0
1489874777.88,-670.0,-19.0,743.0
1489874777.88,-673.0,-18.0,739.0
1489874777.88,-674.0,-18.0,737.0
1489874777.88,-672.0,-19.0,744.0
1489874777.88,-680.0,-19.0,746.0
1489874777.88,-680.0,-19.0,745.0
1489874777.88,-683.0,-24.0,745.0
1489874777.88,-681.0,-19.0,746.0
1489874777.89,-687.0,-21.0,752.0
1489874777.89,-686.0,-20.0,749.0
1489874777.89,-687.0,-20.0,754.0
1489874777.89,-686.0,-13.0,749.0
1489874777.89,-688.0,-18.0,755.0
1489874777.89,-684.0,-17.0,753.0
1489874777.89,-683.0,-17.0,757.0
1489874777.89,-680.0,-17.0,760.0
1489874777.89,-671.0,-18.0,765.0
1489874777.89,-673.0,-20.0,763.0
1489874777.89,-674.0,-24.0,755.0
1489874777.89,-673.0,-25.0,758.0
1489874777.89,-673.0,-27.0,755.0
1489874777.89,-675.0,-28.0,746.0
1489874777.89,-670.0,-26.0,747.0
1489874777.89,-672.0,-23.0,747.0
1489874777.89,-671.0,-23.0,740.0
1489874777.89,-670.0,-21.0,748.0
1489874777.89,-672.0,-23.0,739.0
1489874777.89,-671.0,-21.0,739.0
1489874777.89,-672.0,-20.0,740.0
1489874777.89,-671.0,-19.0,740.0
1489874777.89,-669.0,-21.0,744.0
1489874777.89,-671.0,-18.0,746.0
1489874777.89,-670.0,-18.0,739.0
1489874777.89,-672.0,-21.0,741.0
1489874777.89,-673.0,-21.0,735.0
1489874777.89,-676.0,-24.0,733.0
1489874777.89,-673.0,-22.0,736.0
1489874777.89,-676.0,-23.0,735.0
1489874777.89,-669.0,-22.0,737.0
1489874777.89,-672.0,-21.0,734.0
1489874777.89,-668.0,-23.0,740.0
1489874777.89,-670.0,-19.0,736.0
1489874777.89,-674.0,-22.0,743.0
1489874777.89,-671.0,-22.0,735.0
1489874777.89,-673.0,-22.0,741.0
1489874777.89,-673.0,-20.0,741.0
1489874777.89,-679.0,-21.0,738.0
1489874777.89,-672.0,-21.0,741.0
1489874777.89,-673.0,-22.0,741.0
1489874777.89,-676.0,-20.0,745.0
1489874777.89,-678.0,-15.0,745.0
1489874777.89,-681.0,-18.0,748.0
1489874777.89,-682.0,-17.0,750.0
1489874777.89,-684.0,-13.0,750.0
1489874777.89,-684.0,-13.0,745.0
1489874777.89,-687.0,-9.0,757.0
1489874777.89,-688.0,-7.0,746.0
1489874777.89,-686.0,-9.0,751.0
1489874777.89,-693.0,-8.0,750.0
1489874777.89,-690.0,-7.0,746.0
1489874777.89,-694.0,-8.0,750.0
1489874777.89,-691.0,-6.0,750.0
1489874777.89,-692.0,-8.0,744.0
1489874777.89,-694.0,-9.0,751.0
1489874777.89,-694.0,-4.0,742.0
1489874777.89,-691.0,-9.0,746.0
1489874777.89,-691.0,-10.0,735.0
1489874777.89,-693.0,-11.0,740.0
1489874777.89,-692.0,-15.0,740.0
1489874777.89,-690.0,-12.0,744.0
1489874777.89,-691.0,-12.0,743.0
1489874777.89,-693.0,-15.0,742.0
1489874777.89,-695.0,-15.0,748.0
1489874777.89,-696.0,-19.0,746.0
1489874777.89,-693.0,-17.0,746.0
1489874777.89,-696.0,-19.0,753.0
1489874777.89,-695.0,-19.0,751.0
1489874777.89,-694.0,-20.0,753.0
1489874777.89,-693.0,-22.0,760.0
1489874777.89,-686.0,-22.0,753.0
1489874777.89,-688.0,-27.0,748.0
1489874777.89,-685.0,-33.0,732.0
1489874777.89,-687.0,-36.0,742.0
1489874777.89,-685.0,-36.0,749.0
1489874777.89,-682.0,-37.0,750.0
1489874777.89,-678.0,-42.0,753.0
1489874777.89,-680.0,-46.0,763.0
1489874777.89,-677.0,-51.0,758.0
1489874777.89,-674.0,-45.0,762.0
1489874777.89,-671.0,-51.0,764.0
1489874777.89,-668.0,-49.0,767.0
1489874777.89,-664.0,-57.0,766.0
1489874777.89,-658.0,-58.0,764.0
1489874777.89,-653.0,-60.0,752.0
1489874777.89,-653.0,-65.0,744.0
1489874777.89,-652.0,-65.0,738.0
1489874777.89,-656.0,-69.0,733.0
1489874777.89,-658.0,-74.0,727.0
1489874777.89,-664.0,-77.0,729.0
1489874777.9,-668.0,-81.0,722.0
1489874777.9,-677.0,-88.0,731.0
1489874777.9,-683.0,-88.0,718.0
1489874777.9,-690.0,-67.0,722.0
1489874777.9,-697.0,-86.0,742.0
1489874777.9,-705.0,-100.0,735.0
1489874777.9,-707.0,-99.0,736.0
1489874777.9,-710.0,-86.0,747.0
1489874777.9,-711.0,-79.0,747.0
1489874777.9,-707.0,-76.0,758.0
1489874777.9,-703.0,-73.0,765.0
1489874777.9,-704.0,-68.0,773.0
1489874777.9,-705.0,-62.0,769.0
1489874777.9,-705.0,-62.0,779.0
1489874777.9,-705.0,-59.0,767.0
1489874777.9,-707.0,-55.0,768.0
1489874777.9,-704.0,-49.0,767.0
1489874777.9,-713.0,-46.0,765.0
1489874777.9,-711.0,-40.0,769.0
1489874777.9,-716.0,-39.0,762.0
1489874777.9,-719.0,-35.0,759.0
1489874777.9,-721.0,-39.0,756.0
1489874777.9,-718.0,-36.0,748.0
1489874777.9,-716.0,-33.0,749.0
1489874777.9,-708.0,-33.0,737.0
1489874777.9,-707.0,-35.0,736.0
1489874777.9,-704.0,-29.0,722.0
1489874777.9,-696.0,-30.0,722.0
1489874777.9,-692.0,-17.0,722.0
1489874777.9,-691.0,-19.0,719.0
1489874777.9,-676.0,-15.0,720.0
1489874777.9,-682.0,-12.0,716.0
1489874777.9,-684.0,0.0,717.0
1489874777.9,-685.0,0.0,722.0
1489874777.9,-685.0,9.0,723.0
1489874777.9,-689.0,14.0,724.0
1489874777.9,-693.0,18.0,723.0
1489874777.9,-698.0,17.0,724.0
1489874777.9,-698.0,19.0,717.0
1489874777.9,-704.0,12.0,724.0
1489874777.9,-712.0,10.0,720.0
1489874777.9,-720.0,10.0,715.0
1489874777.9,-727.0,9.0,713.0
1489874777.9,-729.0,3.0,695.0
1489874777.9,-737.0,2.0,694.0
1489874777.91,-742.0,5.0,704.0
1489874777.91,-733.0,4.0,708.0
1489874777.91,-731.0,-3.0,718.0
1489874777.92,-729.0,-14.0,718.0
1489874777.92,-722.0,-24.0,718.0
1489874777.92,-719.0,-23.0,712.0
1489874777.93,-713.0,-25.0,718.0
1489874777.93,-713.0,-29.0,712.0
1489874777.94,-708.0,-33.0,717.0
1489874777.94,-705.0,-31.0,719.0
1489874777.95,-700.0,-30.0,723.0
1489874777.95,-696.0,-34.0,726.0
1489874777.95,-696.0,-31.0,734.0
1489874777.96,-693.0,-32.0,732.0
1489874777.96,-695.0,-35.0,738.0
1489874777.97,-695.0,-37.0,743.0
1489874777.97,-694.0,-41.0,747.0
1489874777.97,-700.0,-53.0,749.0
1489874777.98,-704.0,-55.0,748.0
1489874777.98,-706.0,-53.0,750.0
1489874777.99,-713.0,-54.0,751.0
1489874777.99,-712.0,-55.0,761.0
1489874777.99,-718.0,-53.0,765.0
1489874778.0,-719.0,-49.0,769.0
1489874778.0,-717.0,-45.0,766.0
1489874778.01,-716.0,-45.0,778.0
1489874778.01,-711.0,-43.0,770.0
1489874778.01,-709.0,-40.0,774.0
1489874778.01,-707.0,-41.0,775.0
1489874778.02,-706.0,-42.0,775.0
1489874778.02,-701.0,-43.0,772.0
1489874778.03,-697.0,-41.0,763.0
1489874778.03,-693.0,-36.0,762.0
1489874778.04,-692.0,-38.0,759.0
1489874778.04,-688.0,-43.0,760.0
1489874778.04,-686.0,-43.0,752.0
1489874778.05,-676.0,-42.0,734.0
1489874778.05,-670.0,-42.0,723.0
1489874778.06,-664.0,-45.0,718.0
1489874778.06,-658.0,-46.0,715.0
1489874778.06,-657.0,-47.0,719.0
1489874778.07,-654.0,-49.0,709.0
1489874778.07,-652.0,-47.0,702.0
1489874778.08,-654.0,-44.0,693.0
1489874778.08,-652.0,-38.0,697.0
1489874778.08,-659.0,-40.0,695.0
1489874778.09,-662.0,-37.0,694.0
1489874778.09,-666.0,-34.0,688.0
1489874778.1,-678.0,-30.0,692.0
1489874778.1,-687.0,-35.0,690.0
1489874778.1,-694.0,-32.0,688.0
1489874778.11,-701.0,-30.0,690.0
1489874778.11,-713.0,-24.0,691.0
1489874778.11,-721.0,-25.0,699.0
1489874778.12,-731.0,-32.0,703.0
1489874778.12,-741.0,-37.0,705.0
1489874778.13,-747.0,-41.0,719.0
1489874778.13,-750.0,-43.0,709.0
1489874778.13,-752.0,-35.0,714.0
1489874778.14,-754.0,-38.0,708.0
1489874778.14,-752.0,-43.0,712.0
1489874778.15,-754.0,-43.0,711.0
1489874778.15,-755.0,-43.0,720.0
1489874778.15,-754.0,-47.0,717.0
1489874778.16,-753.0,-39.0,716.0
1489874778.16,-756.0,-81.0,737.0
1489874778.17,-759.0,-55.0,724.0
1489874778.17,-757.0,-53.0,719.0
1489874778.17,-758.0,-71.0,713.0
1489874778.18,-764.0,-84.0,715.0
1489874778.18,-772.0,-81.0,721.0
1489874778.19,-776.0,-67.0,713.0
1489874778.19,-772.0,-56.0,710.0
1489874778.19,-765.0,-52.0,711.0
1489874778.2,-761.0,-60.0,704.0
1489874778.2,-759.0,-57.0,693.0
1489874778.21,-758.0,-65.0,692.0
1489874778.21,-756.0,-72.0,702.0
1489874778.22,-754.0,-63.0,699.0
1489874778.22,-751.0,-65.0,697.0
1489874778.22,-752.0,-71.0,690.0
1489874778.22,-756.0,-68.0,684.0
1489874778.23,-762.0,-65.0,681.0
1489874778.23,-765.0,-65.0,679.0
1489874778.24,-765.0,-64.0,680.0
1489874778.24,-762.0,-61.0,677.0
1489874778.24,-764.0,-48.0,680.0
1489874778.25,-764.0,-53.0,674.0
1489874778.25,-763.0,-57.0,674.0
1489874778.26,-761.0,-55.0,677.0
1489874778.26,-760.0,-50.0,681.0
1489874778.26,-755.0,-50.0,682.0
1489874778.27,-752.0,-45.0,691.0
1489874778.27,-746.0,-44.0,687.0
1489874778.28,-749.0,-39.0,703.0
1489874778.28,-747.0,-35.0,706.0
1489874778.28,-750.0,-35.0,701.0
1489874778.29,-748.0,-32.0,693.0
1489874778.29,-755.0,-32.0,691.0
1489874778.3,-759.0,-31.0,691.0
1489874778.3,-760.0,-27.0,690.0
1489874778.31,-769.0,-23.0,688.0
1489874778.31,-767.0,-22.0,690.0
1489874778.31,-775.0,-24.0,693.0
1489874778.32,-775.0,-21.0,694.0
1489874778.32,-776.0,-22.0,702.0
1489874778.32,-773.0,-26.0,698.0
1489874778.33,-767.0,-27.0,705.0
1489874778.33,-764.0,-21.0,710.0
1489874778.33,-752.0,-21.0,707.0
1489874778.34,-747.0,-24.0,703.0
1489874778.34,-745.0,-24.0,701.0
1489874778.35,-738.0,-23.0,707.0
1489874778.35,-732.0,-15.0,708.0
1489874778.35,-729.0,-21.0,715.0
1489874778.36,-729.0,-19.0,713.0
1489874778.36,-728.0,-20.0,714.0
1489874778.37,-723.0,-12.0,725.0
1489874778.37,-726.0,-16.0,721.0
1489874778.37,-729.0,-16.0,717.0
1489874778.38,-728.0,-14.0,714.0
1489874778.38,-729.0,-19.0,707.0
1489874778.39,-728.0,-16.0,707.0
1489874778.39,-728.0,-18.0,700.0
1489874778.4,-726.0,-15.0,708.0
1489874778.4,-721.0,-14.0,708.0
1489874778.4,-724.0,-15.0,709.0
1489874778.41,-716.0,-10.0,706.0
1489874778.41,-713.0,-5.0,701.0
1489874778.42,-706.0,2.0,704.0
1489874778.42,-703.0,-4.0,707.0
1489874778.42,-702.0,-6.0,706.0
1489874778.42,-700.0,-5.0,711.0
1489874778.43,-701.0,-11.0,712.0
1489874778.43,-702.0,-17.0,706.0
1489874778.44,-707.0,-23.0,704.0
1489874778.44,-711.0,-27.0,710.0
1489874778.44,-714.0,-33.0,704.0
1489874778.45,-712.0,-32.0,709.0
1489874778.45,-710.0,-38.0,705.0
1489874778.46,-711.0,-40.0,710.0
1489874778.46,-711.0,-45.0,714.0
1489874778.47,-707.0,-48.0,707.0
1489874778.47,-709.0,-55.0,712.0
1489874778.47,-705.0,-57.0,709.0
1489874778.48,-706.0,-57.0,713.0
1489874778.48,-708.0,-69.0,708.0
1489874778.49,-705.0,-78.0,700.0
1489874778.49,-706.0,-81.0,699.0
1489874778.49,-712.0,-84.0,700.0
1489874778.5,-711.0,-83.0,700.0
1489874778.5,-716.0,-87.0,702.0
1489874778.51,-722.0,-92.0,709.0
1489874778.51,-725.0,-91.0,718.0
1489874778.51,-722.0,-86.0,718.0
1489874778.52,-728.0,-84.0,720.0
1489874778.52,-732.0,-85.0,722.0
1489874778.52,-740.0,-84.0,724.0
1489874778.53,-744.0,-84.0,729.0
1489874778.53,-749.0,-84.0,732.0
1489874778.53,-747.0,-82.0,729.0
1489874778.54,-751.0,-80.0,737.0
1489874778.54,-748.0,-85.0,740.0
1489874778.55,-755.0,-84.0,743.0
1489874778.55,-752.0,-85.0,749.0
1489874778.56,-744.0,-83.0,759.0
1489874778.56,-738.0,-81.0,763.0
1489874778.56,-732.0,-72.0,766.0
1489874778.57,-727.0,-81.0,759.0
1489874778.57,-725.0,-81.0,753.0
1489874778.58,-713.0,-77.0,754.0
1489874778.58,-706.0,-78.0,750.0
1489874778.58,-695.0,-83.0,738.0
1489874778.59,-692.0,-83.0,748.0
1489874778.59,-683.0,-77.0,744.0
1489874778.6,-675.0,-75.0,751.0
1489874778.6,-665.0,-70.0,758.0
1489874778.6,-660.0,-68.0,759.0
1489874778.61,-655.0,-68.0,751.0
1489874778.61,-651.0,-62.0,755.0
1489874778.62,-644.0,-58.0,750.0
1489874778.62,-640.0,-54.0,752.0
1489874778.62,-639.0,-55.0,751.0
1489874778.62,-636.0,-53.0,747.0
1489874778.63,-638.0,-52.0,742.0
1489874778.63,-638.0,-46.0,743.0
1489874778.64,-630.0,-48.0,733.0
1489874778.64,-635.0,-48.0,736.0
1489874778.65,-634.0,-45.0,731.0
1489874778.65,-629.0,-42.0,732.0
1489874778.65,-634.0,-41.0,731.0
1489874778.66,-631.0,-46.0,724.0
1489874778.66,-637.0,-48.0,723.0
1489874778.67,-640.0,-44.0,717.0
1489874778.67,-643.0,-49.0,709.0
1489874778.67,-642.0,-55.0,707.0
1489874778.68,-641.0,-62.0,713.0
1489874778.68,-648.0,-73.0,710.0
1489874778.69,-648.0,-69.0,697.0
1489874778.69,-649.0,-61.0,704.0
1489874778.69,-654.0,-52.0,707.0
1489874778.7,-663.0,-70.0,696.0
1489874778.7,-677.0,-87.0,696.0
1489874778.71,-675.0,-78.0,701.0
1489874778.71,-688.0,-72.0,698.0
1489874778.72,-691.0,-62.0,712.0
1489874778.72,-690.0,-65.0,730.0
1489874778.72,-689.0,-59.0,740.0
1489874778.72,-691.0,-46.0,752.0
1489874778.73,-691.0,-19.0,762.0
1489874778.73,-696.0,-6.0,779.0
1489874778.74,-692.0,9.0,758.0
1489874778.74,-694.0,12.0,778.0
1489874778.74,-702.0,15.0,795.0
1489874778.75,-699.0,42.0,787.0
1489874778.75,-705.0,61.0,789.0
1489874778.76,-704.0,66.0,769.0
1489874778.76,-712.0,63.0,770.0
1489874778.76,-714.0,70.0,776.0
1489874778.77,-723.0,61.0,776.0
1489874778.77,-729.0,64.0,768.0
1489874778.78,-741.0,39.0,759.0
1489874778.78,-739.0,26.0,757.0
1489874778.78,-744.0,19.0,767.0
1489874778.79,-729.0,31.0,750.0
1489874778.79,-721.0,18.0,743.0
1489874778.8,-714.0,2.0,730.0
1489874778.8,-706.0,-2.0,721.0
1489874778.81,-704.0,-5.0,713.0
1489874778.81,-701.0,-15.0,695.0
1489874778.81,-688.0,-22.0,678.0
1489874778.82,-683.0,-23.0,676.0
1489874778.82,-673.0,-27.0,675.0
1489874778.82,-673.0,-24.0,684.0
1489874778.83,-671.0,-29.0,696.0
1489874778.83,-667.0,-32.0,709.0
1489874778.83,-669.0,-36.0,721.0
1489874778.84,-674.0,-41.0,721.0
1489874778.84,-681.0,-40.0,725.0
1489874778.85,-681.0,-38.0,721.0
1489874778.85,-686.0,-36.0,722.0
1489874778.85,-687.0,-39.0,713.0
1489874778.86,-692.0,-42.0,716.0
1489874778.86,-692.0,-45.0,725.0
1489874778.87,-699.0,-47.0,728.0
1489874778.87,-696.0,-41.0,732.0
1489874778.87,-699.0,-44.0,759.0
1489874778.88,-706.0,-55.0,764.0
1489874778.88,-707.0,-54.0,772.0
1489874778.89,-711.0,-54.0,783.0
1489874778.89,-718.0,-61.0,783.0
1489874778.9,-718.0,-63.0,783.0
1489874778.9,-717.0,-63.0,787.0
1489874778.9,-717.0,-63.0,787.0
1489874778.91,-720.0,-68.0,784.0
1489874778.91,-720.0,-69.0,775.0
1489874778.92,-719.0,-74.0,772.0
1489874778.92,-714.0,-76.0,773.0
1489874778.92,-716.0,-74.0,770.0
1489874778.92,-712.0,-71.0,771.0
1489874778.93,-712.0,-66.0,765.0
1489874778.93,-707.0,-68.0,754.0
1489874778.94,-708.0,-62.0,753.0
1489874778.94,-707.0,-61.0,742.0
1489874778.94,-707.0,-72.0,734.0
1489874778.95,-700.0,-58.0,739.0
1489874778.95,-693.0,-45.0,740.0
1489874778.96,-690.0,-40.0,741.0
1489874778.96,-689.0,-43.0,739.0
1489874778.96,-684.0,-45.0,729.0
1489874778.97,-686.0,-41.0,727.0
1489874778.97,-686.0,-43.0,718.0
1489874778.98,-685.0,-34.0,710.0
1489874778.98,-684.0,-33.0,705.0
1489874778.99,-684.0,-31.0,702.0
1489874778.99,-684.0,-28.0,691.0
1489874778.99,-682.0,-25.0,689.0
1489874779.0,-682.0,-20.0,700.0
1489874779.0,-677.0,-25.0,701.0
1489874779.01,-681.0,-28.0,710.0
1489874779.01,-684.0,-37.0,707.0
1489874779.01,-684.0,-34.0,707.0
1489874779.02,-688.0,-42.0,718.0
1489874779.02,-692.0,-40.0,717.0
1489874779.02,-694.0,-41.0,717.0
