timestamp,emg
1489832749.3,498.0
1489832749.3,499.0
1489832749.3,498.0
1489832749.3,499.0
1489832749.3,499.0
1489832749.3,499.0
1489832749.3,499.0
1489832749.3,499.0
1489832749.31,499.0
1489832749.31,500.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,500.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,500.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,500.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,500.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,500.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,499.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.31,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,496.0
1489832749.32,495.0
1489832749.32,502.0
1489832749.32,498.0
1489832749.32,496.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,498.0
1489832749.32,497.0
1489832749.32,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,498.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,496.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,496.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,496.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.33,496.0
1489832749.33,497.0
1489832749.33,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,497.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,496.0
1489832749.34,497.0
1489832749.34,496.0
